period,sex,age,initial_state,final_state,probability,mortality
2010,female,97,3,4,0.647588363362,0.406357315687
2010,female,98,3,4,0.672626690596,0.427834543682
2010,female,99,3,4,0.697431210993,0.449937468094
2010,female,100,3,4,0.721860641711,0.472610809469
2010,female,101,3,4,0.745769144484,0.49578689474
2010,female,102,3,4,0.769009991952,0.519385801242
2010,female,103,3,4,0.791439672918,0.543315943915
2010,female,104,3,4,0.81292223874,0.567475132207
2010,female,105,3,4,0.833333648121,0.59175209507
2010,female,106,3,4,0.852565841572,0.616028440601
2010,female,107,3,4,0.870530276054,0.640180984458
2010,female,108,3,4,0.887160677359,0.664084351897
2010,female,109,3,4,0.902414821792,0.687613735564
2010,female,110,3,4,0.91627523382,0.710647678115
2010,female,111,3,4,0.92874877381,0.733070746844
2010,female,112,3,4,0.939865178557,0.754775977027
2010,female,113,3,4,0.949674696201,0.775666980141
2010,female,114,3,4,0.958245017235,0.795659639902
2010,female,115,3,4,0.965657739118,0.814683349691
2010,female,116,3,4,0.972004611907,0.832681775968
2010,female,117,3,4,0.977383798473,0.849613160393
2010,female,118,3,4,0.981896350391,0.865450196547
2010,female,119,3,4,0.985643055876,0.880179533783
2010,female,120,3,4,0.988721766217,0.893800970895
