period,sex,age,initial_state,final_state,probability,mortality
2010,male,52,1,4,0.022388890210634355,0.011257814296686486
2010,male,53,1,4,0.024406093645247384,0.012278426703783762
2010,male,54,1,4,0.026510319780461,0.013344193642210955
2010,male,55,1,4,0.02870445687443433,0.014456726913746443
2010,male,56,1,4,0.030992210069498965,0.015618067043842387
2010,male,57,1,4,0.03337811246561394,0.016830692335045416
2010,male,58,1,4,0.03586754325068471,0.01809753195680619
2010,male,59,1,4,0.038466755435751954,0.019421984458019792
2010,male,60,1,4,0.04118291530723126,0.020807942897426934
2010,male,61,1,4,0.044024155436833176,0.022259827682647115
2010,male,62,1,4,0.04699964293415621,0.02378262816837573
2010,male,63,1,4,0.05011966453934815,0.025381954065772594
2010,male,64,1,4,0.05339573008840139,0.02706409773736962
2010,male,65,1,4,0.05684069579908556,0.028836108475549627
2010,male,66,1,4,0.060468908680675844,0.03070587986962181
2010,male,67,1,4,0.06429637312551374,0.03268225133905134
2010,male,68,1,4,0.0683409403539773,0.03477512483047629
2010,male,69,1,4,0.07262252081264316,0.036995597524415835
2010,male,70,1,4,0.07716331881935234,0.039356111152187845
2010,male,71,1,4,0.08198808765247707,0.04187061815873594
2010,male,72,1,4,0.0871244018296518,0.04455476443160378
2010,male,73,1,4,0.0926029414374875,0.047426087611826095
2010,male,74,1,4,0.0984577809712218,0.050504229062194206
2010,male,75,1,4,0.10472667212622103,0.05381115633623168
2010,male,76,1,4,0.11145130625481453,0.05737139140317549
2010,male,77,1,4,0.11867753767859637,0.06121223787194385
2010,male,78,1,4,0.12645554368347459,0.06536399795614256
2010,male,79,1,4,0.1348398908567146,0.06986016688710428
2010,male,80,1,4,0.14388947062304885,0.0747375889095293
2010,male,81,1,4,0.15366725978546877,0.08003655495746398
2010,male,82,1,4,0.1642398552680112,0.08580081780172832
2010,male,83,1,4,0.17567672719280866,0.09207749625466854
2010,male,84,1,4,0.18804913249342267,0.09891683652030359
2010,male,85,1,4,0.20142863458153035,0.10637179687608922
2010,male,86,1,4,0.21588518568535411,0.11449742275098607
2010,male,87,1,4,0.23148475005596078,0.12334998434720867
2010,male,88,1,4,0.24828648057956232,0.13298585973443455
2010,male,89,1,4,0.2663395094599651,0.14346016406705586
2010,male,90,1,4,0.2856794741630679,0.15482515073096736
2010,male,91,1,4,0.3063249677631123,0.16712844193303877
2010,male,92,1,4,0.32827416877124166,0.18041118161070646
2010,male,93,1,4,0.3515019556991981,0.1947062372644366
2010,male,94,1,4,0.37595782962657953,0.21003660187739048
2010,male,95,1,4,0.4015649385467113,0.2264141537920379
2010,male,96,1,4,0.42822041122007715,0.24383891347152564
2010,male,97,1,4,0.4557970684631311,0.26229888739621054
2010,male,98,1,4,0.48414640443429724,0.2817705132997512
2010,male,99,1,4,0.5131025523096417,0.3022196278983206
2010,male,100,1,4,0.5424868086229826,0.32360278580037205
2010,male,101,1,4,0.5721122262624889,0.3458686876952678
2010,male,102,1,4,0.6017878199785001,0.36895944661099633
2010,male,103,1,4,0.6313220582115467,0.3928114446167046
2010,male,104,1,4,0.6605255131567174,0.4173556085884954
2010,male,105,1,4,0.6892127602682523,0.4425170498286538
2010,male,106,1,4,0.7172038057076467,0.46821414620887736
2010,male,107,1,4,0.7443254304736201,0.49435727086570314
2010,male,108,1,4,0.7704128473657784,0.5208474641262748
2010,male,109,1,4,0.7953119704996277,0.5475753880474976
2010,male,110,1,4,0.818882419619221,0.5744208882231425
2010,male,111,1,4,0.8410011635264438,0.6012534182296277
2010,male,112,1,4,0.8615664974992892,0.6279334703299545
2010,male,113,1,4,0.8805018950804703,0.6543150206914832
2010,male,114,1,4,0.8977592088955241,0.6802488606674311
2010,male,115,1,4,0.9133207319041328,0.7055865694370123
2010,male,116,1,4,0.9271997605036038,0.730184804919374
2010,male,117,1,4,0.9394394950002201,0.7539095593084121
2010,male,118,1,4,0.9501103299281898,0.7766400437146125
2010,male,119,1,4,0.9593057839907798,0.7982719255799526
2010,male,120,1,4,0.9671374633124598,0.8187197289070313
2010,male,50,2,4,0.026221067305307107,0.013197622269436993
2010,male,51,2,4,0.03140164309648055,0.015826053533462225
2010,male,52,2,4,0.037133951227803476,0.01874261848779124
2010,male,53,2,4,0.04339957961448323,0.02194048218653033
2010,male,54,2,4,0.05017329115603357,0.02540946606076333
2010,male,55,2,4,0.05742488828207787,0.029136924320467217
2010,male,56,2,4,0.06512092575299028,0.033108550949482396
2010,male,57,2,4,0.07322615951150782,0.037309062840782614
2010,male,58,2,4,0.08170468886899943,0.04172273786184377
2010,male,59,2,4,0.09052080208915386,0.04633381211723453
2010,male,60,2,4,0.09963956809062585,0.051126756669061635
2010,male,61,2,4,0.10902723153063378,0.05608646133802797
2010,male,62,2,4,0.11865146958432048,0.06119835406211627
2010,male,63,2,4,0.12848156139474234,0.06644848101175604
2010,male,64,2,4,0.13848850975345958,0.07182356728554007
2010,male,65,2,4,0.14864514216567448,0.07731107201054721
2010,male,66,2,4,0.1589262069414426,0.08289924596118803
2010,male,67,2,4,0.16930847028006854,0.08857719486512106
2010,male,68,2,4,0.1797708127872076,0.09433494755909211
2010,male,69,2,4,0.19029431841779387,0.1001635250879157
2010,male,70,2,4,0.2008623452216461,0.10605500461250195
2010,male,71,2,4,0.21146056516672257,0.11200257048047857
2010,male,72,2,4,0.22207695941606634,0.11800054388682657
2010,male,73,2,4,0.2327017554664041,0.12404438209827329
2010,male,74,2,4,0.24332729330186817,0.13013063814263937
2010,male,75,2,4,0.25394780901881214,0.136256872107692
2010,male,76,2,4,0.2645591261432045,0.1424215057169429
2010,male,77,2,4,0.275158247059963,0.14862361264829693
2010,male,78,2,4,0.28574283963632474,0.15486263816840085
2010,male,79,2,4,0.29631061734235153,0.16113804314556712
2010,male,80,2,4,0.3068586150984693,0.16744886949717575
2010,male,81,2,4,0.3173823678994673,0.17379322678851594
2010,male,82,2,4,0.3278750051762907,0.18016770323211262
2010,male,83,2,4,0.3383262810308445,0.18656670896185013
2010,male,84,2,4,0.34872156899218393,0.19298176538084588
2010,male,85,2,4,0.3590408596973761,0.19940076173991772
2010,male,86,2,4,0.36925781052581014,0.20580720887545834
2010,male,87,2,4,0.3793389069635436,0.21217952994577727
2010,male,88,2,4,0.3892428051335826,0.21849043840371507
2010,male,89,2,4,0.3989199317925125,0.22470646319765597
2010,male,90,2,4,0.40831242002642104,0.23078768862323906
2010,male,91,2,4,0.41735445352045725,0.23668777916271855
2010,male,92,2,4,0.425973077431895,0.24235435554072848
2010,male,93,2,4,0.4340895080953407,0.24772977467889945
2010,male,94,2,4,0.44162093694942767,0.2527523415556444
2010,male,95,2,4,0.4484827781322747,0.2573579449911786
2010,male,96,2,4,0.45459125847372506,0.26148206418105524
2010,male,97,2,4,0.45986619971629356,0.2650620432419438
2010,male,98,2,4,0.46423380382203,0.2680394845499041
2010,male,99,2,4,0.46762923132272977,0.27036257724999446
2010,male,100,2,4,0.46999876618351555,0.27198816368380074
2010,male,101,2,4,0.47130139126623305,0.2728833596088128
2010,male,102,2,4,0.4715096540400978,0.2730265851078857
2010,male,103,2,4,0.4706097755907881,0.272407927194632
2010,male,104,2,4,0.4686010363778536,0.27102883210503703
2010,male,105,2,4,0.4654945472229909,0.26890120176749766
2010,male,106,2,4,0.4613115724540555,0.26604603172546004
2010,male,107,2,4,0.45608160619456006,0.26249176695752074
2010,male,108,2,4,0.44984040945265497,0.258272563169364
2010,male,109,2,4,0.4426281967525245,0.2534266256773715
2010,male,110,2,4,0.4344881222250847,0.24799476213598404
2010,male,111,2,4,0.4254651641616329,0.24201923781776158
2010,male,112,2,4,0.4156054522477406,0.23554297193873652
2010,male,113,2,4,0.4049560301848948,0.228609068101585
2010,male,114,2,4,0.3935650033763634,0.22126063626933778
2010,male,115,2,4,0.38148198976701475,0.21354084007306184
2010,male,116,2,4,0.36875877269115964,0.2054930917173593
2010,male,117,2,4,0.3554500470068638,0.1971613157096027
2010,male,118,2,4,0.34161415215493324,0.18859020966895723
2010,male,119,2,4,0.3273136958553912,0.17982544288145053
2010,male,120,2,4,0.31261598766184434,0.17091374855317032
2010,male,50,3,4,0.11178481101502674,0.057548309468876124
2010,male,51,3,4,0.11353146528147558,0.0584754200136226
2010,male,52,3,4,0.11533124123860997,0.05943168309718716
2010,male,53,3,4,0.1172524307238826,0.060453530007101075
2010,male,54,3,4,0.11936454701578825,0.06157821157849719
2010,male,55,3,4,0.1217361005146777,0.06284264955914565
2010,male,56,3,4,0.12443313761096773,0.06428270167265138
2010,male,57,3,4,0.12751845705372594,0.06593279527312701
2010,male,58,3,4,0.13105134179732073,0.06782584341622122
2010,male,59,3,4,0.13508761901796817,0.06999334358186882
2010,male,60,3,4,0.13967987087670458,0.07246556445418406
2010,male,61,3,4,0.14487764733751696,0.07527174117880286
2010,male,62,3,4,0.15072756750756858,0.07844021762425446
2010,male,63,3,4,0.15727323011899375,0.0819984913514541
2010,male,64,3,4,0.1645548837060439,0.08597313152514163
2010,male,65,3,4,0.17260883233514784,0.09038955169542373
2010,male,66,3,4,0.18146657444855827,0.0952716288567923
2010,male,67,3,4,0.1911536919341854,0.10064116835057735
2010,male,68,3,4,0.20168852514045502,0.10651722184501788
2010,male,69,3,4,0.21308068779882525,0.11291527338073581
2010,male,70,3,4,0.22532949348640854,0.11984631653694056
2010,male,71,3,4,0.2384223813327853,0.1273158540071816
2010,male,72,3,4,0.25233344142872305,0.13532285876676664
2010,male,73,3,4,0.26702214766265975,0.14385874276651034
2010,male,74,3,4,0.28243240524962254,0.15290638371524867
2010,male,75,3,4,0.29849201017021076,0.16243926200556102
2010,male,76,3,4,0.31511259712691275,0.17242075734520312
2010,male,77,3,4,0.33219012177596385,0.18280364769289614
2010,male,78,3,4,0.34960588377488416,0.1935298417020529
2010,male,79,3,4,0.36722805298053385,0.20453036071798059
2010,male,80,3,4,0.3849136164798608,0.2157255687451367
2010,male,81,3,4,0.4025106240914763,0.22702563049702373
2010,male,82,3,4,0.4198605792997747,0.23833116073963923
